id,locality_name,Postal_code,Price,Type_of_property,Number_of_rooms,Living_area,Type_of_sale,Equipped_kitchen,Furnished,Open_fire,Terrace,Garden,Number_of_facades,Swimming_Pool,State_of_building
20150465,MANHAY,6960,579000.0,HOUSE,,540.0,FOR_SALE,True,False,False,,3163.0,4.0,True,GOOD
11444745,Bekkevoort,3460,585000.0,VILLA,1.0,250.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20122816,Everbeek,9660,585000.0,COUNTRY_COTTAGE,,350.0,FOR_SALE,True,False,True,,,4.0,True,GOOD
20079951,Londerzeel,1840,594000.0,MIXED_USE_BUILDING,,204.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20128917,GRIMBERGEN,1850,595000.0,HOUSE,,297.0,FOR_SALE,True,False,False,,,4.0,True,GOOD
20088148,Court-Saint-Etienne,1490,598000.0,EXCEPTIONAL_PROPERTY,,205.0,FOR_SALE,False,False,False,130.0,,4.0,False,JUST_RENOVATED
11067417,Ninove,9400,599000.0,HOUSE,6.0,537.0,FOR_SALE,False,False,True,,,4.0,True,GOOD
11422284,Brasschaat,2930,625000.0,HOUSE,3.0,277.0,FOR_SALE,False,False,False,,,4.0,True,TO_RENOVATE
11325628,HEVERLEE,3001,630000.0,HOUSE,,198.0,FOR_SALE,True,False,False,,,3.0,True,GOOD
11439513,Belsele,9111,640000.0,VILLA,1.0,311.0,FOR_SALE,False,False,True,,450.0,4.0,True,AS_NEW
11063571,Woluwe-Saint-Pierre,1150,645000.0,APARTMENT_BLOCK,,272.0,FOR_SALE,True,False,False,35.0,135.0,2.0,False,TO_RENOVATE
11429910,Bonheiden,2820,645000.0,HOUSE,,331.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20095360,Schilde,2970,645000.0,HOUSE,4.0,192.0,FOR_SALE,False,False,False,,,4.0,True,TO_BE_DONE_UP
11359204,Lier,2500,649000.0,MANSION,,335.0,FOR_SALE,False,False,False,,120.0,2.0,False,TO_BE_DONE_UP
20188587,Brasschaat,2930,649000.0,HOUSE,,279.0,FOR_SALE,False,False,False,,1000.0,4.0,False,GOOD
11461334,Anderlecht,1070,650000.0,MIXED_USE_BUILDING,,270.0,FOR_SALE,False,False,False,,190.0,2.0,False,GOOD
20125655,WATERLOO,1410,650000.0,VILLA,,270.0,FOR_SALE,False,False,True,,,4.0,True,TO_RENOVATE
20035482,Oostduinkerke,8670,650000.0,HOUSE,,156.0,FOR_SALE,True,False,True,,1900.0,4.0,False,TO_BE_DONE_UP
20030659,LEUVEN,3000,665000.0,HOUSE,,206.0,FOR_SALE,False,False,False,11.0,,2.0,True,
20101236,BERCHEM,2600,669000.0,HOUSE,,202.0,FOR_SALE,False,False,False,,14.0,2.0,True,JUST_RENOVATED
20051224,Meise,1861,675000.0,HOUSE,,257.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
11451426,Oostrozebeke,8780,675000.0,HOUSE,16.0,284.0,FOR_SALE,True,False,False,,,,True,GOOD
20112653,Woluwe-Saint-Pierre,1150,685000.0,HOUSE,,173.0,FOR_SALE,False,False,False,15.0,100.0,2.0,False,AS_NEW
20037072,Sint-Niklaas,9111,695000.0,VILLA,2.0,344.0,FOR_SALE,False,False,True,12.0,500.0,4.0,False,GOOD
20093360,Rijmenam,2820,719000.0,VILLA,11.0,252.0,FOR_SALE,False,False,False,,,,True,GOOD
20057521,Woluwe-Saint-Lambert,1200,725000.0,HOUSE,,485.0,FOR_SALE,False,False,False,3.0,55.0,2.0,False,TO_RENOVATE
20011472,Heist-op-den-Berg,2220,729000.0,COUNTRY_COTTAGE,,200.0,FOR_SALE,False,False,False,,,4.0,True,JUST_RENOVATED
20191172,Antwerpen,2610,730000.0,COUNTRY_COTTAGE,8.0,130.0,FOR_SALE,True,False,False,,,4.0,False,AS_NEW
10800948,Diksmuide,8600,735000.0,VILLA,1.0,344.0,FOR_SALE,False,False,False,,4000.0,4.0,True,TO_BE_DONE_UP
20044236,Woluwe-Saint-Pierre,1150,745000.0,HOUSE,,150.0,FOR_SALE,True,False,False,20.0,80.0,3.0,False,AS_NEW
20089684,AALTER,9880,748000.0,VILLA,,286.0,FOR_SALE,False,False,True,,,4.0,True,TO_BE_DONE_UP
20047310,Auderghem,1160,749000.0,TOWN_HOUSE,,270.0,FOR_SALE,True,False,False,26.0,110.0,2.0,False,GOOD
20124114,Brugge,8000,749000.0,VILLA,7.0,240.0,FOR_SALE,False,False,False,,,,True,GOOD
20157489,Knokke-Heist,8300,749000.0,VILLA,7.0,240.0,FOR_SALE,False,False,False,,,,True,GOOD
20124960,Damme,8340,749000.0,VILLA,7.0,240.0,FOR_SALE,False,False,False,,,,True,GOOD
10900346,Knokke,8300,750000.0,APARTMENT_BLOCK,1.0,128.0,FOR_SALE,False,False,False,,,2.0,True,TO_RENOVATE
10636460,Woluwe-Saint-Pierre,1150,765000.0,HOUSE,,214.0,FOR_SALE,False,False,False,,,3.0,False,TO_RENOVATE
11109636,Leignon,5590,769000.0,EXCEPTIONAL_PROPERTY,,400.0,FOR_SALE,False,False,False,144.0,3218.0,4.0,True,GOOD
11440044,Willebroek,2830,795000.0,VILLA,,373.0,FOR_SALE,False,False,True,,,4.0,False,AS_NEW
20094455,Marche-en-Famenne,6900,795000.0,EXCEPTIONAL_PROPERTY,,375.0,FOR_SALE,True,False,False,,,4.0,False,GOOD
11334717,Izegem,8870,805000.0,HOUSE,15.0,349.0,FOR_SALE,True,False,False,,,,True,TO_RENOVATE
20042986,Woluwe-Saint-Pierre,1150,845000.0,MIXED_USE_BUILDING,,410.0,FOR_SALE,True,False,False,35.0,440.0,2.0,False,TO_RENOVATE
20061534,Wavre,1300,845000.0,HOUSE,,170.0,FOR_SALE,True,False,False,60.0,500.0,4.0,True,GOOD
20160232,Aalter,9880,849000.0,VILLA,25.0,453.0,FOR_SALE,False,False,False,,,,True,GOOD
20160233,Aalter,9880,849000.0,VILLA,25.0,453.0,FOR_SALE,False,False,False,,,,True,GOOD
11326616,Aalst Erembodegem,9320,875000.0,EXCEPTIONAL_PROPERTY,,270.0,FOR_SALE,False,False,False,,,3.0,True,JUST_RENOVATED
11282016,Ternat,1740,890000.0,HOUSE,,702.0,FOR_SALE,False,False,False,52.0,,4.0,False,AS_NEW
11292417,Ternat Sint-Katherina-Lombeek,1742,890000.0,HOUSE,,702.0,FOR_SALE,False,False,False,52.0,,4.0,False,AS_NEW
20166129,Schilde,2970,894500.0,VILLA,,250.0,FOR_SALE,False,False,True,50.0,800.0,4.0,True,
20082921,Knokke-Heist,8300,895000.0,HOUSE,,153.0,FOR_SALE,False,False,False,20.0,,2.0,False,JUST_RENOVATED
20163378,LOKEREN,9160,895000.0,HOUSE,,358.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
10687336,Laeken,1020,900000.0,MANSION,,285.0,FOR_SALE,False,False,False,18.0,105.0,3.0,False,AS_NEW
10269002,Tielt-Winge,3390,925000.0,HOUSE,1.0,516.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20068484,Neupré,4120,950000.0,EXCEPTIONAL_PROPERTY,,900.0,FOR_SALE,True,False,False,,7000.0,4.0,False,GOOD
20089031,Knokke-Heist,8300,995000.0,HOUSE,,249.0,FOR_SALE,False,False,False,,,3.0,False,AS_NEW
20052312,Aalter,9880,995000.0,MIXED_USE_BUILDING,,620.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20046902,Brugge,8000,1095000.0,MANSION,15.0,375.0,FOR_SALE,True,False,False,,,,True,GOOD
11149134,Etterbeek,1040,1100000.0,APARTMENT_BLOCK,,400.0,FOR_SALE,True,False,False,10.0,50.0,2.0,False,TO_BE_DONE_UP
20133183,Gent,9000,1100000.0,HOUSE,1.0,371.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
11418600,Zwalm,9630,1100000.0,VILLA,21.0,561.0,FOR_SALE,False,False,False,,,,True,GOOD
11397041,Horebeke,9667,1100000.0,VILLA,21.0,561.0,FOR_SALE,False,False,False,,,,True,GOOD
11418599,Maarkedal,9680,1100000.0,VILLA,21.0,561.0,FOR_SALE,False,False,False,,,,True,GOOD
11418597,Oudenaarde,9700,1100000.0,VILLA,21.0,561.0,FOR_SALE,False,False,False,,,,True,GOOD
11338197,Oud-Turnhout,2360,1150000.0,VILLA,,431.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20011393,Woluwe-Saint-Lambert,1200,1195000.0,HOUSE,,300.0,FOR_SALE,False,False,False,20.0,60.0,2.0,False,AS_NEW
11128643,Jette,1090,1250000.0,MIXED_USE_BUILDING,,350.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
11195033,Jette,1090,1250000.0,APARTMENT_BLOCK,,580.0,FOR_SALE,False,False,False,5.0,22.0,2.0,True,GOOD
20157311,Bilzen,3740,1250000.0,EXCEPTIONAL_PROPERTY,26.0,490.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20133227,Mater,9700,1285000.0,HOUSE,19.0,250.0,FOR_SALE,True,False,False,,,,True,GOOD
20123004,Adegem,9991,1285000.0,VILLA,21.0,330.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20092400,Dudzele,8380,1295000.0,COUNTRY_COTTAGE,1.0,279.0,FOR_SALE,False,False,True,,,4.0,True,GOOD
20026421,Uccle,1180,1390000.0,VILLA,,413.0,FOR_SALE,False,False,False,30.0,600.0,4.0,True,TO_BE_DONE_UP
20120965,Nazareth,9810,1475000.0,VILLA,1.0,691.0,FOR_SALE,False,False,False,30.0,2500.0,4.0,True,GOOD
10908411,Izegem,8870,1550000.0,HOUSE,14.0,341.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20046519,Knokke-Heist,8300,1595000.0,HOUSE,17.0,285.0,FOR_SALE,False,False,False,,,,True,AS_NEW
11443019,Gent,9000,1595000.0,VILLA,24.0,468.0,FOR_SALE,True,False,False,,,,True,TO_RENOVATE
20047748,Uccle,1180,1599000.0,VILLA,,300.0,FOR_SALE,True,False,True,,,,False,AS_NEW
20154934,ASTENE,9800,1795000.0,HOUSE,,389.0,FOR_SALE,True,False,True,80.0,2005.0,4.0,True,
11433025,Woluwe-Saint-Pierre,1150,1800000.0,HOUSE,,450.0,FOR_SALE,False,False,True,50.0,449.0,4.0,False,AS_NEW
20113196,Brasschaat,2930,2150000.0,VILLA,6.0,640.0,FOR_SALE,False,False,False,,,4.0,False,AS_NEW
10874469,Knokke-Heist,8300,2195000.0,HOUSE,,233.0,FOR_SALE,False,False,False,50.0,700.0,4.0,True,AS_NEW
11466924,Hasselt,3500,2450000.0,VILLA,1.0,440.0,FOR_SALE,False,False,False,,4600.0,4.0,True,AS_NEW
11478380,Kapellen,2950,2490000.0,VILLA,,830.0,FOR_SALE,False,False,True,150.0,,4.0,True,AS_NEW
11205705,Knokke-Heist,8300,2495000.0,VILLA,27.0,350.0,FOR_SALE,False,False,False,,,,True,AS_NEW
11118843,Wemmel,1780,2750000.0,COUNTRY_COTTAGE,1.0,580.0,FOR_SALE,False,False,True,,5630.0,4.0,True,AS_NEW
11489703,Ixelles,1050,3400000.0,HOUSE,,842.0,FOR_SALE,False,False,True,75.0,1700.0,3.0,False,AS_NEW
11155342,Knokke-Zoute,8300,3950000.0,HOUSE,18.0,344.0,FOR_SALE,False,False,False,,,,True,GOOD
20157180,Knokke-Zoute,8300,4350000.0,HOUSE,18.0,289.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20059062,Nieuwpoort,8620,4500000.0,VILLA,34.0,860.0,FOR_SALE,False,False,False,,,,True,GOOD
20228665,Sint-eloois-Winkel,8880,330000.0,HOUSE,,119.0,FOR_SALE,True,False,False,,,2.0,True,
20228664,Sint-eloois-Winkel,8880,330000.0,HOUSE,,142.0,FOR_SALE,True,False,False,,,2.0,True,
20228663,Sint-eloois-Winkel,8880,339000.0,HOUSE,,146.0,FOR_SALE,True,False,False,,,2.0,True,
20232387,QUAREGNON,7390,115000.0,HOUSE,,140.0,FOR_SALE,False,False,False,,,3.0,True,TO_BE_DONE_UP
20170688,Geraardsbergen,9500,149000.0,HOUSE,,100.0,FOR_SALE,False,False,False,22.0,,2.0,True,TO_RENOVATE
20167099,Geraardsbergen,9500,159000.0,HOUSE,,109.0,FOR_SALE,False,False,False,,,2.0,False,TO_RENOVATE
20228077,Sint-Michiels,8200,265000.0,TOWN_HOUSE,12.0,,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20175795,Wetteren,9230,279000.0,HOUSE,,176.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
20195700,Flémalle,4400,319000.0,HOUSE,12.0,145.0,FOR_SALE,True,False,False,105.0,955.0,4.0,False,GOOD
20228996,HOUTAIN-LE-VAL,1476,335000.0,HOUSE,,166.0,FOR_SALE,False,False,False,20.0,700.0,4.0,True,AS_NEW
20230403,La Hulpe,1310,365000.0,HOUSE,,100.0,FOR_SALE,True,False,False,10.0,812.0,4.0,True,TO_RENOVATE
20230402,Overijse,3090,365000.0,HOUSE,,100.0,FOR_SALE,True,False,False,10.0,812.0,4.0,True,TO_RENOVATE
20227720,Steenokkerzeel,1820,390000.0,HOUSE,4.0,169.0,FOR_SALE,False,False,False,66.0,,2.0,True,GOOD
20201593,Putte,2580,445000.0,HOUSE,14.0,265.0,FOR_SALE,True,False,False,,,,True,
20198102,Torhout,8820,479000.0,HOUSE,1.0,,FOR_SALE,False,False,False,,190.0,4.0,False,GOOD
20158238,Essen,2910,975000.0,HOUSE,,440.0,FOR_SALE,False,False,True,,,4.0,True,GOOD
20209059,GRÂCE-HOLLOGNE,4460,229000.0,HOUSE,,109.0,FOR_SALE,False,False,False,,40.0,2.0,True,JUST_RENOVATED
20210044,Kortrijk,8501,275000.0,HOUSE,,185.0,FOR_SALE,False,False,False,,,3.0,False,
20210129,Waterloo,1410,645000.0,HOUSE,,160.0,FOR_SALE,False,False,False,50.0,400.0,4.0,False,GOOD
20209888,Geraardsbergen,9500,650000.0,MIXED_USE_BUILDING,,,FOR_SALE,False,False,False,,,2.0,True,GOOD
20209887,Geraardsbergen,9500,650000.0,MIXED_USE_BUILDING,,,FOR_SALE,False,False,False,,,2.0,True,GOOD
20211673,Knokke-Heist,8300,750000.0,HOUSE,,128.0,FOR_SALE,False,False,False,,,2.0,False,TO_RESTORE
20210128,Lasne,1380,865000.0,HOUSE,,222.0,FOR_SALE,False,False,False,30.0,1850.0,4.0,False,GOOD
20208910,BRAINE-L'ALLEUD,1420,1395000.0,VILLA,,520.0,FOR_SALE,False,False,False,,3400.0,4.0,False,GOOD
20110622,Overmere,9290,220000.0,HOUSE,1.0,202.0,FOR_SALE,False,False,False,,,3.0,True,TO_RENOVATE
20189847,Oosterzele,9860,265000.0,HOUSE,10.0,119.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20139996,Ninove,9400,320000.0,HOUSE,,205.0,FOR_SALE,False,False,False,,,3.0,False,TO_BE_DONE_UP
20139988,Ninove,9402,320000.0,HOUSE,,205.0,FOR_SALE,False,False,False,,,3.0,False,TO_BE_DONE_UP
20230682,Schaerbeek,1030,615000.0,APARTMENT_BLOCK,12.0,220.0,FOR_SALE,False,False,False,15.0,32.0,2.0,False,GOOD
20190523,Pellenberg,3212,995000.0,VILLA,17.0,294.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20221487,Galmaarden,1570,379000.0,HOUSE,,161.0,FOR_SALE,False,False,False,,,3.0,False,AS_NEW
20176635,Denderleeuw,9470,495000.0,HOUSE,13.0,250.0,FOR_SALE,True,False,False,,,,True,GOOD
20174889,HERSTAL,4040,135000.0,HOUSE,,129.0,FOR_SALE,False,False,False,18.0,,2.0,False,TO_BE_DONE_UP
20101544,Antwerpen,2060,274900.0,APARTMENT_BLOCK,,151.0,FOR_SALE,True,False,False,,5.0,2.0,False,GOOD
20162627,Brasschaat,2930,585000.0,HOUSE,,275.0,FOR_SALE,False,False,False,27.0,145.0,3.0,False,GOOD
20166452,Bonheiden,2820,635000.0,HOUSE,,340.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20225424,NIVELLES,1400,295000.0,MANSION,,158.0,FOR_SALE,False,False,False,,,3.0,True,TO_RENOVATE
20225258,Gent,9000,930000.0,MANSION,17.0,312.0,FOR_SALE,False,False,False,,,,True,GOOD
20186900,BEAURAING,5570,124000.0,HOUSE,4.0,80.0,FOR_SALE,False,False,True,,,3.0,True,TO_RESTORE
20234590,Blegny-Barchon,4671,299000.0,HOUSE,,146.0,FOR_SALE,False,False,False,,,2.0,False,
20195087,Ingelmunster,8770,350000.0,HOUSE,10.0,144.0,FOR_SALE,False,False,False,,,,True,GOOD
20194970,Wellen,3830,415000.0,HOUSE,15.0,245.0,FOR_SALE,True,False,False,,,,True,
20127473,Oud-Heverlee,3052,645000.0,HOUSE,,234.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20195077,Gent,9000,1185000.0,HOUSE,,200.0,FOR_SALE,True,False,False,,,,True,GOOD
20195035,Gent,9000,1185000.0,HOUSE,,200.0,FOR_SALE,True,False,False,,,,True,GOOD
20211076,Landen,3400,325000.0,HOUSE,12.0,165.0,FOR_SALE,False,False,False,,,,True,
20238434,Lessines,7860,168000.0,HOUSE,4.0,128.0,FOR_SALE,False,False,True,,,2.0,True,GOOD
20213792,Orp-Jauche,1350,350000.0,HOUSE,,140.0,FOR_SALE,False,False,False,20.0,682.0,3.0,False,AS_NEW
20236464,Waterloo,1410,519000.0,HOUSE,,157.0,FOR_SALE,False,False,False,,,2.0,False,GOOD
20235889,Deinze,9800,529000.0,HOUSE,15.0,172.0,FOR_SALE,True,False,False,,,,True,
20236875,Genval,1332,595000.0,HOUSE,,175.0,FOR_SALE,False,False,True,30.0,900.0,4.0,False,JUST_RENOVATED
20236876,Lasne,1380,595000.0,HOUSE,,175.0,FOR_SALE,False,False,True,30.0,900.0,4.0,False,JUST_RENOVATED
20240366,CHASTRE-VILLEROUX-BLANMONT,1450,595000.0,VILLA,,250.0,FOR_SALE,True,False,False,,,4.0,True,GOOD
20238480,BOUSVAL,1470,775000.0,HOUSE,,361.0,FOR_SALE,True,False,True,,,4.0,True,TO_RENOVATE
20183516,QUAREGNON,7390,120000.0,HOUSE,,280.0,FOR_SALE,False,False,False,,,2.0,True,TO_RENOVATE
20213506,Couvin,5660,169000.0,HOUSE,13.0,116.0,FOR_SALE,False,False,False,,,3.0,False,GOOD
20215823,Brugge,8000,189000.0,HOUSE,1.0,,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20215655,Ganshoren,1083,390000.0,HOUSE,,145.0,FOR_SALE,False,False,False,,130.0,3.0,False,TO_RENOVATE
20218350,Bastogne,6600,400000.0,HOUSE,,289.0,FOR_SALE,False,False,False,,,4.0,False,
20216236,Zedelgem,8210,465000.0,HOUSE,,176.0,FOR_SALE,False,False,False,,,3.0,False,
20187905,ERPS-KWERPS,3071,578000.0,HOUSE,,195.0,FOR_SALE,False,False,False,20.0,,2.0,True,
20187903,ERPS-KWERPS,3071,578000.0,HOUSE,,195.0,FOR_SALE,False,False,False,20.0,,2.0,True,
20187901,ERPS-KWERPS,3071,590000.0,HOUSE,,190.0,FOR_SALE,False,False,False,24.0,,3.0,True,
20187897,ERPS-KWERPS,3071,590000.0,HOUSE,,190.0,FOR_SALE,False,False,False,24.0,,3.0,True,
20158473,Zele,9240,149000.0,HOUSE,1.0,110.0,FOR_SALE,False,False,False,,,2.0,True,TO_RENOVATE
20180959,Roeselare,8800,299000.0,HOUSE,13.0,115.0,FOR_SALE,False,False,False,,,,True,GOOD
20184006,Ninove,9400,325000.0,FARMHOUSE,17.0,320.0,FOR_SALE,False,False,False,,,,True,
20151870,Brakel,9660,395000.0,HOUSE,,120.0,FOR_SALE,False,False,False,,,4.0,False,AS_NEW
20183889,Hooglede,8830,450600.0,HOUSE,12.0,217.0,FOR_SALE,False,False,False,,,,True,GOOD
20040431,Wetteren,9230,225000.0,HOUSE,,134.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20021395,Gedinne Sart-Custinne,5575,450000.0,EXCEPTIONAL_PROPERTY,,160.0,FOR_SALE,True,False,False,,1000.0,4.0,False,TO_BE_DONE_UP
20158174,Liège,4000,149000.0,HOUSE,,93.0,FOR_SALE,True,False,False,,,3.0,False,GOOD
20167514,Eeklo,9900,239000.0,HOUSE,21.0,148.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20168511,Avelgem,8580,349000.0,HOUSE,16.0,230.0,FOR_SALE,False,False,False,,907.0,,True,TO_BE_DONE_UP
20099342,Zwalm,9630,369000.0,HOUSE,1.0,141.0,FOR_SALE,False,False,False,,,3.0,True,AS_NEW
20135265,Pulderbos,2242,499000.0,HOUSE,,159.0,FOR_SALE,False,False,False,,,4.0,False,AS_NEW
20227242,Wetteren,9230,522116.0,VILLA,,165.0,FOR_SALE,False,False,False,23.0,718.0,4.0,True,AS_NEW
20176352,Kortessem,3720,380000.0,HOUSE,,145.0,FOR_SALE,False,False,False,,,3.0,False,GOOD
20128199,Herzele Woubrechtegem,9550,509000.0,HOUSE,,200.0,FOR_SALE,False,False,False,25.0,,3.0,False,AS_NEW
20128105,Herzele Woubrechtegem,9550,509000.0,HOUSE,,200.0,FOR_SALE,False,False,False,25.0,,3.0,False,AS_NEW
20128198,Zwalm,9630,559000.0,HOUSE,,225.0,FOR_SALE,False,False,False,24.0,,3.0,False,AS_NEW
20229556,Oreye,4360,175000.0,HOUSE,13.0,106.0,FOR_SALE,False,False,False,,,2.0,False,GOOD
20177190,Wetteren,9230,177750.0,HOUSE,,295.0,FOR_SALE,False,False,False,,,2.0,True,TO_BE_DONE_UP
20122435,Neufchâteau,6840,270000.0,HOUSE,,319.0,FOR_SALE,True,False,False,14.0,30.0,2.0,False,TO_BE_DONE_UP
20205406,FLEURUS,6220,295000.0,HOUSE,,180.0,FOR_SALE,False,False,False,,,4.0,True,TO_RENOVATE
20124546,Sint-Maria-Oudenhove,9620,325000.0,TOWN_HOUSE,1.0,186.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20204181,Veurne,8630,350000.0,HOUSE,14.0,,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20228469,Liège,4020,395000.0,HOUSE,,195.0,FOR_SALE,True,False,False,8.0,,2.0,False,JUST_RENOVATED
20206190,TOURINNES-SAINT-LAMBERT,1457,480000.0,HOUSE,,150.0,FOR_SALE,False,False,True,,,4.0,True,AS_NEW
20204277,Sint-Denijs-Westrem,9051,798000.0,VILLA,17.0,276.0,FOR_SALE,False,False,False,,944.0,,True,
20179619,Koekelberg,1081,845000.0,HOUSE,,434.0,FOR_SALE,False,False,False,9.0,192.0,2.0,False,
20204094,Hamme (9220),9220,1249000.0,HOUSE,13.0,307.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20204092,Knokke-Heist,8300,2175000.0,VILLA,15.0,398.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20180764,Neufchâteau,6840,299900.0,HOUSE,,129.0,FOR_SALE,False,False,False,9.0,735.0,2.0,False,GOOD
20180763,Neufchâteau,6840,314900.0,HOUSE,,133.0,FOR_SALE,False,False,False,9.0,735.0,3.0,False,GOOD
20180761,Neufchâteau,6840,314900.0,HOUSE,,133.0,FOR_SALE,False,False,False,9.0,735.0,3.0,False,GOOD
20180710,Neufchâteau,6840,319900.0,HOUSE,,133.0,FOR_SALE,False,False,False,9.0,733.0,3.0,False,GOOD
20209504,Sint-Lievens-Houtem,9520,329000.0,HOUSE,,199.0,FOR_SALE,True,False,False,,1.0,2.0,False,JUST_RENOVATED
20192231,MONTEGNÉE,4420,160000.0,HOUSE,,94.0,FOR_SALE,False,False,False,22.0,159.0,,True,GOOD
20166594,Rochefort,5580,265000.0,HOUSE,,146.0,FOR_SALE,True,False,False,,362.0,2.0,False,JUST_RENOVATED
20150068,Dendermonde,9200,340000.0,HOUSE,,131.0,FOR_SALE,True,False,False,,,3.0,False,TO_BE_DONE_UP
20158715,Schepdaal,1703,695000.0,HOUSE,,425.0,FOR_SALE,False,False,False,,1500.0,4.0,True,TO_RENOVATE
20241204,Haaltert,9450,409000.0,HOUSE,,174.0,FOR_SALE,False,False,False,22.0,,3.0,False,AS_NEW
20218293,Gent Mariakerke,9030,429250.0,HOUSE,,157.0,FOR_SALE,False,False,False,14.0,45.0,3.0,False,
20244342,Wijnegem,2110,749000.0,VILLA,,,FOR_SALE,False,False,False,1.0,1.0,4.0,False,AS_NEW
20178754,RONSE,9600,135000.0,HOUSE,,150.0,FOR_SALE,False,False,False,,,2.0,True,TO_BE_DONE_UP
20177712,AVELGEM,8580,149000.0,HOUSE,,135.0,FOR_SALE,True,False,False,,,,True,GOOD
20170704,Antwerpen,2020,210000.0,HOUSE,1.0,131.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20179221,DENDERMONDE,9200,259000.0,HOUSE,,150.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20221809,Tienen,3300,349000.0,HOUSE,3.0,260.0,FOR_SALE,False,False,False,,,4.0,True,TO_RESTORE
20178193,CHÊNEE,4032,390000.0,APARTMENT_BLOCK,,277.0,FOR_SALE,False,False,False,,,2.0,False,TO_BE_DONE_UP
20175942,LOONBEEK,3040,435000.0,HOUSE,,217.0,FOR_SALE,False,False,False,,1860.0,4.0,True,TO_RENOVATE
20221893,Naninne,5100,449000.0,HOUSE,,130.0,FOR_SALE,True,False,False,40.0,900.0,4.0,False,AS_NEW
20111540,Tintigny Rossignol,6730,460000.0,HOUSE,,315.0,FOR_SALE,True,False,False,,,3.0,False,AS_NEW
20151556,Leuven Kessel-Lo,3010,489000.0,HOUSE,,141.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20222584,Molenbeek-Saint-Jean,1080,500000.0,APARTMENT_BLOCK,,240.0,FOR_SALE,True,False,False,30.0,,2.0,False,GOOD
20165450,Welle,9473,529000.0,TOWN_HOUSE,4.0,275.0,FOR_SALE,False,False,False,45.0,450.0,,True,JUST_RENOVATED
20103580,Herent,3020,695600.0,HOUSE,,231.0,FOR_SALE,True,False,False,,,4.0,True,AS_NEW
20218529,Sint-Idesbald,8670,750000.0,VILLA,12.0,,FOR_SALE,False,False,False,,,,True,GOOD
20222873,Keerbergen,3140,825000.0,VILLA,,242.0,FOR_SALE,False,False,False,,,4.0,False,GOOD
20220093,Knokke-Heist,8300,1325000.0,HOUSE,1.0,149.0,FOR_SALE,False,False,False,,62.0,4.0,True,AS_NEW
20220094,Knokke-Heist,8300,1375000.0,HOUSE,1.0,144.0,FOR_SALE,False,False,False,,68.0,4.0,True,AS_NEW
20027491,Zulte,9870,359000.0,HOUSE,,224.0,FOR_SALE,True,False,False,,,4.0,False,GOOD
20033137,Libramont-Chevigny,6800,389900.0,HOUSE,,250.0,FOR_SALE,True,False,False,25.0,200.0,3.0,False,AS_NEW
20123601,Aubange,6790,425000.0,HOUSE,,159.0,FOR_SALE,False,False,False,18.0,,3.0,False,GOOD
20077275,Bertem,3060,478000.0,HOUSE,,144.0,FOR_SALE,True,False,False,,41.0,2.0,False,AS_NEW
20197411,Libin,6890,289900.0,HOUSE,,124.0,FOR_SALE,True,False,False,8.0,297.0,3.0,False,
20225529,Liège,4032,249000.0,HOUSE,10.0,139.0,FOR_SALE,True,False,False,24.0,75.0,2.0,False,JUST_RENOVATED
20229875,Eernegem,8480,327000.0,HOUSE,13.0,,FOR_SALE,False,False,False,,,,True,GOOD
20229884,Gistel,8470,373000.0,HOUSE,14.0,,FOR_SALE,False,False,False,,,,True,GOOD
20193104,VILVOORDE,1800,390000.0,HOUSE,,160.0,FOR_SALE,True,False,False,40.0,75.0,2.0,True,GOOD
20198709,Wespelaar,3150,410000.0,HOUSE,14.0,237.0,FOR_SALE,False,False,False,,,,True,
